koi_score,koi_fpflag_nt,koi_model_snr,koi_fpflag_co,koi_fpflag_ss,koi_fpflag_ec,koi_duration_err2,koi_prad,koi_depth_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,koi_prad_err2,koi_insol,koi_time0bk_err2,koi_disposition
0.0,0.0,35.7,1.0,1.0,1.0,-0.163,22.58,-21.8,1.0,164.0,-164.0,-1.64,84.05,-0.00341,FALSE POSITIVE
0.0,1.0,25.4,1.0,0.0,1.0,-0.532,1.93,-22.1,3.0,164.0,-164.0,-0.14,3.48,-0.0193,FALSE POSITIVE
1.0,0.0,76.9,0.0,0.0,0.0,-0.113,9.46,-27.4,1.0,71.0,-84.0,-2.14,22.21,-0.00249,CONFIRMED
1.0,0.0,26.6,0.0,0.0,0.0,-0.113,2.33,-18.0,1.0,193.0,-214.0,-0.33,169.13,-0.00377,CONFIRMED
1.0,0.0,24.7,0.0,0.0,0.0,-0.184,2.94,-19.6,2.0,193.0,-214.0,-0.41,96.38,-0.00436,CONFIRMED
1.0,0.0,19.0,0.0,0.0,0.0,-0.19,2.92,-30.7,3.0,193.0,-214.0,-0.4,27.31,-0.00587,CONFIRMED
1.0,0.0,14.3,0.0,0.0,0.0,-0.152,1.61,-14.5,4.0,193.0,-214.0,-0.22,511.6,-0.00472,CONFIRMED
1.0,0.0,30.1,0.0,0.0,0.0,-0.0654,1.28,-10.2,1.0,72.0,-83.0,-0.05,514.44,-0.00199,CONFIRMED
1.0,0.0,31.3,0.0,0.0,0.0,-0.079,1.47,-8.4,1.0,157.0,-174.0,-0.21,558.65,-0.0023,CONFIRMED
0.999,0.0,14.7,0.0,0.0,0.0,-0.22,1.66,-18.3,2.0,157.0,-174.0,-0.24,18.16,-0.00748,CANDIDATE
0.754,0.0,10.2,0.0,0.0,0.0,-0.319,1.4,-17.0,3.0,157.0,-174.0,-0.2,45.79,-0.0115,CANDIDATE
1.0,0.0,26.7,0.0,0.0,0.0,-0.0982,2.28,-11.7,1.0,77.0,-77.0,-0.44,628.73,-0.0029,CONFIRMED
0.0,0.0,20.6,1.0,0.0,1.0,-0.137,1.58,-7.3,1.0,181.0,-250.0,-0.32,1727.31,-0.00435,FALSE POSITIVE
1.0,0.0,28.4,0.0,0.0,0.0,-0.0742,1.84,-9.5,1.0,71.0,-79.0,-0.24,543.73,-0.00279,CONFIRMED
0.808,0.0,25.6,0.0,0.0,0.0,-0.0772,1.29,-7.7,1.0,169.0,-207.0,-0.19,614.52,-0.00259,CONFIRMED
1.0,0.0,27.4,0.0,0.0,0.0,-0.0738,1.77,-11.7,2.0,169.0,-207.0,-0.26,218.9,-0.00208,CONFIRMED
0.0,0.0,25.4,1.0,0.0,1.0,-0.0535,1.39,-7.0,1.0,169.0,-207.0,-0.19,2606.96,-0.00143,FALSE POSITIVE
0.999,0.0,25.9,0.0,0.0,0.0,-0.0927,1.37,-5.0,1.0,120.0,-132.0,-0.26,684.07,-0.00319,CONFIRMED
0.0,0.0,24.7,0.0,1.0,0.0,-0.167,42.99,-2650.0,1.0,141.0,-158.0,-4.19,282.41,-0.00323,FALSE POSITIVE
0.0,0.0,2294.1,0.0,1.0,0.0,-0.00152,23.42,-14.2,1.0,184.0,-205.0,-6.56,146.95,-4.81e-05,FALSE POSITIVE
0.0,0.0,157.2,0.0,1.0,0.0,-0.029,225.25,-136.0,1.0,152.0,-169.0,-21.2,109.38,-0.000596,FALSE POSITIVE
0.0,0.0,114.5,0.0,1.0,0.0,-0.0409,843.45,-286.0,1.0,153.0,-192.0,-93.8,114.41,-0.000839,FALSE POSITIVE
0.0,0.0,291.1,1.0,1.0,1.0,-0.0124,43.73,-14.6,1.0,184.0,-205.0,-9.64,5767.22,-0.000216,FALSE POSITIVE
0.0,0.0,127.7,0.0,1.0,0.0,-0.0414,39.84,-127.0,2.0,200.0,-183.0,-5.59,88.64,-0.000804,FALSE POSITIVE
0.0,0.0,86.3,1.0,1.0,1.0,-0.123,2.96,-18.8,1.0,181.0,-181.0,-0.21,98.29,-0.00172,FALSE POSITIVE
1.0,0.0,544.7,0.0,0.0,0.0,-0.015,12.37,-24.5,1.0,107.0,-119.0,-1.57,5.71,-0.000324,CONFIRMED
1.0,0.0,23.4,0.0,0.0,0.0,-0.111,2.67,-20.3,2.0,107.0,-119.0,-0.34,32.02,-0.00355,CONFIRMED
0.343,0.0,10.6,0.0,0.0,0.0,-0.398,2.94,-66.0,3.0,107.0,-119.0,-0.38,1.58,-0.0109,CONFIRMED
0.0,0.0,92.2,1.0,0.0,1.0,-0.079,26.56,-7.9,1.0,156.0,-173.0,-3.36,1202.54,-0.00156,FALSE POSITIVE
0.995,0.0,81.8,0.0,0.0,0.0,-0.0622,8.49,-48.7,1.0,85.0,-77.0,-1.86,25.6,-0.0015,CONFIRMED
1.0,0.0,57.3,0.0,0.0,0.0,-0.0414,2.87,-19.7,1.0,183.0,-183.0,-0.35,377.79,-0.00125,CANDIDATE
1.0,0.0,63.9,0.0,0.0,0.0,-0.0433,2.66,-24.4,1.0,172.0,-172.0,-0.18,72.38,-0.0011,CONFIRMED
0.999,0.0,30.7,0.0,0.0,0.0,-0.0846,1.92,-28.2,2.0,172.0,-172.0,-0.13,40.33,-0.00266,CONFIRMED
1.0,0.0,19.9,0.0,0.0,0.0,-0.0929,1.33,-21.0,3.0,172.0,-172.0,-0.09,129.44,-0.00307,CONFIRMED
0.933,0.0,19.6,0.0,0.0,0.0,-0.0886,1.23,-18.4,4.0,172.0,-172.0,-0.09,233.38,-0.00264,CONFIRMED
1.0,0.0,55.2,0.0,0.0,0.0,-0.0788,3.19,-27.4,2.0,179.0,-215.0,-0.35,18.95,-0.00202,CONFIRMED
1.0,0.0,76.6,0.0,0.0,0.0,-0.0878,6.45,-75.6,1.0,179.0,-215.0,-0.71,4.74,-0.0015,CANDIDATE
1.0,0.0,40.8,0.0,0.0,0.0,-0.105,2.83,-34.0,1.0,153.0,-153.0,-0.25,8.6,-0.00258,CONFIRMED
1.0,0.0,29.3,0.0,0.0,0.0,-0.0774,2.32,-30.8,2.0,153.0,-153.0,-0.2,29.53,-0.00252,CONFIRMED
0.921,0.0,13.2,0.0,0.0,0.0,-0.143,0.86,-13.0,3.0,153.0,-153.0,-0.07,1503.79,-0.00448,CONFIRMED
0.998,0.0,51.8,0.0,0.0,0.0,-0.0705,2.19,-32.3,1.0,79.0,-79.0,-0.14,1.31,-0.0021,CONFIRMED
1.0,0.0,32.3,0.0,0.0,0.0,-0.0947,2.58,-41.1,1.0,185.0,-185.0,-0.23,20.15,-0.0031,CANDIDATE
1.0,0.0,26.4,0.0,0.0,0.0,-0.0765,2.18,-18.9,1.0,190.0,-232.0,-0.23,510.26,-0.00246,CONFIRMED
0.983,0.0,15.2,0.0,0.0,0.0,-0.094,2.03,-27.9,2.0,190.0,-232.0,-0.2,270.62,-0.00314,CONFIRMED
1.0,0.0,26.2,0.0,0.0,0.0,-0.139,2.26,-32.9,3.0,106.0,-106.0,-0.14,23.82,-0.00484,CONFIRMED
1.0,0.0,32.1,0.0,0.0,0.0,-0.068,2.13,-23.4,1.0,106.0,-106.0,-0.13,100.88,-0.00253,CONFIRMED
1.0,0.0,27.8,0.0,0.0,0.0,-0.119,2.11,-27.5,2.0,106.0,-106.0,-0.13,49.87,-0.00379,CONFIRMED
0.857,0.0,19.6,0.0,0.0,0.0,-0.117,1.46,-19.0,4.0,106.0,-106.0,-0.09,237.42,-0.0044,CONFIRMED
1.0,0.0,17.5,0.0,0.0,0.0,-0.097,1.31,-17.2,5.0,106.0,-106.0,-0.08,386.18,-0.0039,CONFIRMED
0.0,0.0,17.9,1.0,0.0,1.0,-0.0886,1.6,-19.7,1.0,152.0,-169.0,-0.13,1076.29,-0.00281,FALSE POSITIVE
1.0,0.0,50.7,0.0,0.0,0.0,-0.0749,3.04,-21.5,1.0,156.0,-191.0,-0.29,44.17,-0.00225,CONFIRMED
1.0,0.0,29.1,0.0,0.0,0.0,-0.201,3.88,-40.7,2.0,156.0,-191.0,-0.38,11.12,-0.00424,CONFIRMED
1.0,0.0,53.8,0.0,0.0,0.0,-0.0248,1.55,-7.5,1.0,83.0,-76.0,-0.13,2760.23,-0.000658,CONFIRMED
0.0,0.0,110.3,1.0,1.0,0.0,-0.0599,44.2,-79.4,1.0,103.0,-114.0,-5.99,1.93,-0.000934,FALSE POSITIVE
1.0,0.0,31.9,0.0,0.0,0.0,-0.0793,2.25,-8.1,1.0,84.0,-75.0,-0.45,1044.49,-0.00266,CONFIRMED
0.995,0.0,28.1,0.0,0.0,0.0,-0.0718,1.69,-18.8,1.0,152.0,-152.0,-0.13,127.67,-0.00219,CONFIRMED
0.0,0.0,56.9,1.0,1.0,0.0,-0.279,1.45,-9.4,1.0,154.0,-171.0,-0.14,2562.78,-0.00135,FALSE POSITIVE
0.0,0.0,36.9,1.0,0.0,1.0,-0.0698,1.33,-6.0,1.0,163.0,-181.0,-0.15,1146.34,-0.00219,FALSE POSITIVE
0.0,0.0,37.7,1.0,0.0,1.0,-0.076,20.57,-6.3,1.0,154.0,-171.0,-4.42,3948.43,-0.00137,FALSE POSITIVE
0.677,0.0,81.7,0.0,0.0,0.0,-0.165,7.25,-33.2,1.0,120.0,-120.0,-1.17,2.17,-0.000994,CONFIRMED
0.0,0.0,32.9,1.0,0.0,0.0,-0.201,49.96,-9.3,1.0,225.0,-300.0,-20.7,1635.0,-0.00399,FALSE POSITIVE
0.999,0.0,20.9,0.0,0.0,0.0,-0.149,1.74,-10.9,1.0,79.0,-85.0,-0.15,160.18,-0.0053,CONFIRMED
0.49,0.0,45.0,1.0,0.0,0.0,-0.0887,1.66,-5.4,1.0,114.0,-102.0,-0.2,47.49,-0.00366,FALSE POSITIVE
0.0,0.0,20.8,1.0,0.0,0.0,-0.0935,0.58,-2.0,2.0,114.0,-102.0,-0.07,4014.57,-0.00332,FALSE POSITIVE
1.0,0.0,35.3,0.0,0.0,0.0,-0.0514,1.37,-5.7,1.0,101.0,-112.0,-0.12,229.04,-0.00186,CONFIRMED
0.0,0.0,48.5,1.0,1.0,1.0,-0.0519,0.52,-1.6,1.0,75.0,-84.0,-0.01,588.96,-0.00136,FALSE POSITIVE
0.005,0.0,456.6,0.0,1.0,0.0,-0.0151,28.41,-200.0,1.0,171.0,-236.0,-3.08,385.51,-0.000239,FALSE POSITIVE
0.085,0.0,258.8,0.0,1.0,0.0,-0.0213,23.53,-218.0,1.0,194.0,-259.0,-3.31,570.87,-0.000373,FALSE POSITIVE
0.383,0.0,336.4,0.0,1.0,0.0,-0.0165,25.03,-241.0,1.0,169.0,-206.0,-3.36,800.37,-0.000249,FALSE POSITIVE
0.0,1.0,628.3,0.0,0.0,0.0,-0.0026,29.45,-62.4,2.0,156.0,-172.0,-2.05,1693.36,-7.91e-05,FALSE POSITIVE
0.0,0.0,1309.3,0.0,1.0,0.0,-0.00517,55.23,-39.2,1.0,164.0,-200.0,-5.08,52.24,-8.71e-05,FALSE POSITIVE
0.0,0.0,633.1,0.0,1.0,0.0,-0.00463,42.74,-21.7,1.0,160.0,-178.0,-5.2,2197.52,-0.000109,FALSE POSITIVE
0.0,0.0,2065.8,0.0,1.0,0.0,-0.00348,51.74,-23.5,1.0,160.0,-178.0,-5.56,38.92,-5.51e-05,FALSE POSITIVE
0.0,0.0,1305.9,0.0,1.0,0.0,-0.0117,15.57,-26.3,1.0,172.0,-215.0,-1.57,25.0,-0.000163,FALSE POSITIVE
0.0,0.0,192.2,0.0,1.0,0.0,-0.023,24.77,-145.0,1.0,162.0,-198.0,-2.6,393.2,-0.000349,FALSE POSITIVE
0.0,0.0,152.6,0.0,1.0,0.0,-0.0626,7.21,-78.8,1.0,132.0,-145.0,-0.56,251.54,-0.000314,FALSE POSITIVE
0.0,0.0,202.1,0.0,1.0,0.0,-0.0132,18.75,-46.2,1.0,175.0,-197.0,-2.03,205.88,-0.00024,FALSE POSITIVE
0.087,0.0,125.6,1.0,0.0,0.0,-0.117,4.48,-25.5,1.0,186.0,-207.0,-0.38,306.75,-0.000706,FALSE POSITIVE
1.0,0.0,92.3,0.0,0.0,0.0,-0.0323,2.12,-18.0,1.0,75.0,-83.0,-0.15,95.14,-0.000547,CANDIDATE
0.0,0.0,39.8,1.0,1.0,1.0,-0.0371,2.47,-36.0,1.0,148.0,-133.0,-0.19,84.76,-0.00105,FALSE POSITIVE
1.0,0.0,31.6,0.0,0.0,0.0,-0.0514,3.7,-47.2,1.0,172.0,-191.0,-0.31,138.33,-0.00134,CONFIRMED
1.0,0.0,40.6,0.0,0.0,0.0,-0.0609,2.54,-21.7,1.0,76.0,-84.0,-0.12,151.59,-0.00192,CONFIRMED
0.992,0.0,19.6,0.0,0.0,0.0,-0.102,1.62,-18.7,2.0,76.0,-84.0,-0.08,330.02,-0.00309,CONFIRMED
1.0,0.0,44.8,0.0,0.0,0.0,-0.0365,1.89,-38.5,1.0,76.0,-84.0,-0.19,16.23,-0.00103,CANDIDATE
1.0,0.0,38.1,0.0,0.0,0.0,-0.0524,3.0,-26.5,1.0,172.0,-189.0,-0.28,196.33,-0.0016,CONFIRMED
1.0,0.0,28.3,0.0,0.0,0.0,-0.0852,2.27,-35.4,1.0,177.0,-177.0,-0.13,51.0,-0.00278,CANDIDATE
0.0,0.0,55.2,1.0,1.0,0.0,-0.102,19.33,-10.2,1.0,158.0,-206.0,-2.07,202.58,-0.00187,FALSE POSITIVE
1.0,0.0,27.8,0.0,0.0,0.0,-0.109,2.24,-21.4,1.0,190.0,-211.0,-0.26,205.23,-0.00348,CONFIRMED
1.0,0.0,33.2,0.0,0.0,0.0,-0.0764,1.67,-34.4,1.0,159.0,-177.0,-0.18,5.03,-0.00226,CONFIRMED
0.999,0.0,25.9,0.0,0.0,0.0,-0.0921,1.26,-33.1,1.0,219.0,-219.0,-0.31,4.83,-0.00265,CONFIRMED
0.955,0.0,11.9,0.0,0.0,0.0,-0.315,0.87,-36.5,2.0,219.0,-219.0,-0.21,3.03,-0.00989,CANDIDATE
0.996,0.0,23.7,0.0,0.0,0.0,-0.188,3.32,-23.8,1.0,177.0,-243.0,-0.42,170.33,-0.00496,CONFIRMED
1.0,0.0,57.0,0.0,0.0,0.0,-0.0592,2.6,-11.3,1.0,175.0,-197.0,-0.29,134.97,-0.0017,CONFIRMED
1.0,0.0,32.5,0.0,0.0,0.0,-0.0799,1.36,-17.5,1.0,71.0,-87.0,-0.09,7.34,-0.00257,CONFIRMED
1.0,0.0,30.8,0.0,0.0,0.0,-0.121,2.94,-25.4,1.0,175.0,-175.0,-0.46,57.28,-0.0024,CONFIRMED
1.0,0.0,42.6,0.0,0.0,0.0,-0.0816,2.77,-17.7,1.0,172.0,-216.0,-0.3,86.18,-0.00231,CONFIRMED
0.995,0.0,113.4,0.0,0.0,0.0,-0.136,7.82,-43.3,1.0,103.0,-114.0,-0.84,1.53,-0.00121,CANDIDATE
0.999,0.0,57.9,0.0,0.0,0.0,-0.128,3.04,-8.0,1.0,107.0,-131.0,-0.4,36.25,-0.00306,CONFIRMED
0.986,0.0,32.7,0.0,0.0,0.0,-0.101,1.55,-6.6,1.0,152.0,-152.0,-0.2,71.28,-0.00595,CONFIRMED
0.999,0.0,23.4,0.0,0.0,0.0,-0.167,1.36,-8.5,2.0,152.0,-152.0,-0.18,35.03,-0.00612,CONFIRMED
0.935,0.0,17.2,0.0,0.0,0.0,-0.191,1.74,-14.1,3.0,152.0,-152.0,-0.24,19.13,-0.00848,CONFIRMED
0.0,0.0,36.1,0.0,1.0,0.0,-0.13,2.24,-1.1,1.0,207.0,-337.0,-1.1,9293.19,-0.00336,FALSE POSITIVE
0.92,0.0,171.4,0.0,1.0,0.0,-0.0275,15.75,-172.0,1.0,163.0,-181.0,-2.02,929.47,-0.000603,CONFIRMED
0.0,0.0,183.0,0.0,1.0,0.0,-0.0146,517.43,-74.6,1.0,189.0,-189.0,-45.6,105.54,-0.000294,FALSE POSITIVE
0.0,0.0,89.7,0.0,1.0,0.0,-0.0277,836.31,-130.0,1.0,179.0,-179.0,-79.8,89.55,-0.000492,FALSE POSITIVE
0.0,0.0,150.0,1.0,1.0,0.0,-0.0171,35.19,-18.1,1.0,183.0,-201.0,-4.37,2106.49,-0.0003,FALSE POSITIVE
1.0,0.0,107.9,0.0,0.0,0.0,-0.0464,4.44,-35.6,1.0,173.0,-173.0,-0.4,27.77,-0.000833,CANDIDATE
1.0,0.0,41.1,0.0,0.0,0.0,-0.0467,1.38,-37.0,1.0,71.0,-78.0,-0.21,9.38,-0.00132,CONFIRMED
1.0,0.0,34.4,0.0,0.0,0.0,-0.0741,1.52,-50.7,2.0,71.0,-78.0,-0.23,1.83,-0.00216,CONFIRMED
0.985,0.0,16.8,0.0,0.0,0.0,-0.119,1.14,-51.4,3.0,71.0,-78.0,-0.17,4.09,-0.00347,CONFIRMED
0.927,0.0,13.0,0.0,0.0,0.0,-0.251,1.18,-83.8,5.0,71.0,-78.0,-0.18,0.39,-0.0111,CONFIRMED
0.984,0.0,13.3,0.0,0.0,0.0,-0.179,1.06,-63.1,4.0,71.0,-78.0,-0.16,0.89,-0.00559,CONFIRMED
1.0,0.0,39.9,0.0,0.0,0.0,-0.082,10.3,-118.0,1.0,70.0,-90.0,-5.3,7.07,-0.00193,CONFIRMED
1.0,0.0,65.9,0.0,0.0,0.0,-0.026,1.51,-9.1,1.0,130.0,-145.0,-0.1,578.96,-0.000741,CONFIRMED
1.0,0.0,50.0,0.0,0.0,0.0,-0.0445,2.74,-12.7,1.0,76.0,-76.0,-0.46,1271.11,-0.00126,CONFIRMED
1.0,0.0,73.4,0.0,0.0,0.0,-0.0525,2.81,-15.1,3.0,112.0,-112.0,-0.25,15.89,-0.00163,CONFIRMED
0.907,0.0,161.5,0.0,0.0,0.0,-0.0776,6.39,-28.6,1.0,112.0,-112.0,-0.58,6.62,-0.00073,CONFIRMED
0.999,0.0,106.2,0.0,0.0,0.0,-0.0486,32.6,-46.8,2.0,112.0,-112.0,-2.94,2.62,-0.000916,CONFIRMED
0.999,0.0,31.1,0.0,0.0,0.0,-0.0542,1.5,-22.3,1.0,70.0,-85.0,-0.13,61.24,-0.00194,CONFIRMED
0.891,0.0,9.1,0.0,0.0,0.0,-0.29,0.84,-32.0,2.0,70.0,-85.0,-0.07,26.5,-0.00844,CANDIDATE
1.0,0.0,99.8,0.0,0.0,0.0,-0.0228,1.79,-6.5,1.0,76.0,-86.0,-0.05,813.3,-0.000535,CONFIRMED
0.997,0.0,49.4,0.0,0.0,0.0,-0.153,4.68,-53.9,1.0,76.0,-84.0,-0.32,1.85,-0.00324,CONFIRMED
1.0,0.0,40.3,0.0,0.0,0.0,-0.051,2.11,-29.4,1.0,88.0,-88.0,-0.07,20.15,-0.00141,CONFIRMED
1.0,0.0,21.3,0.0,0.0,0.0,-0.0939,2.08,-47.9,3.0,88.0,-88.0,-0.06,7.09,-0.00302,CONFIRMED
0.996,0.0,27.5,0.0,0.0,0.0,-0.125,2.63,-60.9,2.0,88.0,-88.0,-0.08,1.4,-0.00451,CONFIRMED
0.998,0.0,197.9,0.0,0.0,0.0,-0.0644,7.79,-32.1,1.0,112.0,-112.0,-0.36,0.8,-0.000785,CANDIDATE
1.0,0.0,34.5,0.0,0.0,0.0,-0.163,2.68,-13.6,1.0,101.0,-101.0,-0.31,189.35,-0.00278,CONFIRMED
0.997,0.0,16.6,0.0,0.0,0.0,-0.195,1.6,-16.6,2.0,101.0,-101.0,-0.19,66.72,-0.00718,CONFIRMED
0.999,0.0,18.0,0.0,0.0,0.0,-0.123,1.29,-10.5,3.0,101.0,-101.0,-0.15,593.23,-0.00399,CONFIRMED
0.998,0.0,15.0,0.0,0.0,0.0,-0.402,1.77,-24.1,4.0,101.0,-101.0,-0.2,19.24,-0.0125,CONFIRMED
1.0,0.0,20.1,0.0,0.0,0.0,-0.131,2.08,-35.6,1.0,143.0,-172.0,-0.18,35.89,-0.00391,CONFIRMED
0.996,0.0,23.9,0.0,0.0,0.0,-0.0822,1.18,-12.1,1.0,76.0,-86.0,-0.07,292.31,-0.00257,CONFIRMED
1.0,0.0,56.4,0.0,0.0,0.0,-0.11,2.2,-10.6,1.0,161.0,-179.0,-0.21,16.76,-0.00279,CONFIRMED
1.0,0.0,34.4,0.0,0.0,0.0,-0.122,2.18,-11.1,2.0,161.0,-179.0,-0.2,102.77,-0.0018,CONFIRMED
1.0,0.0,26.8,0.0,0.0,0.0,-0.0736,1.28,-9.0,1.0,139.0,-156.0,-0.13,629.8,-0.00236,CONFIRMED
1.0,0.0,24.6,0.0,0.0,0.0,-0.104,1.66,-15.0,2.0,139.0,-156.0,-0.16,65.24,-0.00372,CONFIRMED
0.98,0.0,20.2,0.0,0.0,0.0,-0.0867,1.38,-12.4,3.0,139.0,-156.0,-0.13,225.71,-0.00325,CONFIRMED
1.0,0.0,15.5,0.0,0.0,0.0,-0.18,1.61,-18.2,1.0,163.0,-199.0,-0.2,221.46,-0.00577,CONFIRMED
0.0,0.0,8.6,1.0,0.0,0.0,-0.72,1.29,-24.1,2.0,163.0,-199.0,-0.16,152.86,-0.0194,FALSE POSITIVE
0.471,1.0,9.3,0.0,0.0,0.0,-0.468,1.42,-25.8,3.0,163.0,-199.0,-0.18,65.92,-0.0137,FALSE POSITIVE
1.0,0.0,44.0,0.0,0.0,0.0,-0.0788,1.9,-5.2,1.0,114.0,-103.0,-0.37,328.65,-0.00272,CONFIRMED
1.0,0.0,234.6,0.0,0.0,0.0,-0.107,7.79,-10.1,1.0,107.0,-119.0,-1.9,2.65,-0.00154,CONFIRMED
0.996,0.0,19.0,0.0,0.0,0.0,-0.108,1.59,-15.5,1.0,174.0,-218.0,-0.17,232.36,-0.00422,CONFIRMED
0.986,0.0,20.7,0.0,0.0,0.0,-0.109,1.9,-16.5,1.0,157.0,-192.0,-0.29,155.42,-0.00354,CONFIRMED
1.0,0.0,75.3,0.0,0.0,0.0,-0.0254,1.13,-2.1,1.0,109.0,-109.0,-0.09,3643.96,-0.000727,CONFIRMED
0.0,0.0,39.3,1.0,1.0,0.0,-0.0731,62.11,-7.7,1.0,124.0,-195.0,-19.1,1824.84,-0.00133,FALSE POSITIVE
0.979,0.0,33.8,0.0,0.0,0.0,-0.123,2.49,-14.8,1.0,97.0,-146.0,-0.15,24.17,-0.00417,CONFIRMED
0.998,0.0,36.3,0.0,0.0,0.0,-0.0866,1.61,-3.4,1.0,113.0,-138.0,-0.28,469.56,-0.00301,CONFIRMED
0.0,0.0,292.7,0.0,1.0,0.0,-0.0182,48.79,-195.0,1.0,150.0,-206.0,-5.46,2809.86,-0.000229,FALSE POSITIVE
0.0,0.0,420.9,0.0,1.0,0.0,-0.0172,97.54,-421.0,1.0,187.0,-234.0,-31.7,82.27,-0.000342,FALSE POSITIVE
0.957,0.0,366.8,0.0,1.0,0.0,-0.0362,20.74,-51.5,2.0,187.0,-234.0,-6.75,3775.07,-0.000391,FALSE POSITIVE
0.867,0.0,91.6,0.0,1.0,0.0,-0.0394,24.39,-549.0,1.0,174.0,-208.0,-3.28,1077.69,-0.000781,CANDIDATE
0.0,0.0,1555.4,0.0,1.0,0.0,-0.0034,21.94,-44.7,1.0,159.0,-159.0,-2.91,107.47,-5.29e-05,FALSE POSITIVE
0.041,0.0,334.8,0.0,1.0,0.0,-0.0362,59.19,-76.9,1.0,175.0,-219.0,-12.0,2146.82,-0.000482,CONFIRMED
0.0,0.0,3622.7,0.0,1.0,0.0,-0.00279,21.58,-25.7,1.0,152.0,-152.0,-1.91,18.81,-3.35e-05,FALSE POSITIVE
0.0,0.0,104.5,0.0,1.0,0.0,-0.0755,187.73,-167.0,1.0,268.0,-1005.0,-50.9,183811.71,-0.000559,FALSE POSITIVE
0.0,0.0,223.1,1.0,1.0,0.0,-0.0131,50.75,-27.6,1.0,169.0,-169.0,-6.92,2240.48,-0.000228,FALSE POSITIVE
0.0,0.0,297.0,0.0,1.0,0.0,-0.0581,379.63,-41.9,1.0,161.0,-179.0,-33.2,3.87,-0.00128,FALSE POSITIVE
0.0,0.0,282.8,0.0,1.0,0.0,-0.0242,16.43,-111.0,1.0,189.0,-232.0,-1.85,71.78,-0.000259,FALSE POSITIVE
1.0,0.0,392.3,0.0,0.0,0.0,-0.0118,8.99,-18.3,1.0,176.0,-193.0,-1.76,232.07,-0.000308,CONFIRMED
1.0,0.0,461.5,0.0,0.0,0.0,-0.0307,8.43,-23.9,1.0,183.0,-183.0,-0.75,109.35,-0.000171,CONFIRMED
0.978,0.0,76.6,0.0,0.0,0.0,-0.0736,7.19,-76.7,1.0,187.0,-229.0,-0.78,153.36,-0.00156,CANDIDATE
0.0,0.0,163.4,0.0,1.0,0.0,-0.0134,19.31,-36.5,1.0,74.0,-82.0,-2.02,294.34,-0.000207,FALSE POSITIVE
0.0,0.0,108.9,1.0,1.0,1.0,-0.114,5.14,-36.4,1.0,185.0,-185.0,-0.44,29.47,-0.00132,FALSE POSITIVE
0.0,0.0,165.3,0.0,1.0,0.0,-0.0238,27.43,-44.9,1.0,146.0,-131.0,-1.91,48.5,-0.000428,FALSE POSITIVE
0.0,0.0,44.8,1.0,1.0,1.0,-0.132,38.04,-136.0,1.0,,,0.0,446.47,-0.00297,FALSE POSITIVE
0.0,1.0,1171.2,0.0,0.0,0.0,-0.0164,33.63,-23.4,1.0,204.0,-227.0,-15.8,1.47,-0.000158,FALSE POSITIVE
0.0,0.0,97.2,1.0,0.0,1.0,-0.0429,207.71,-26.0,1.0,197.0,-180.0,-21.8,635.47,-0.00114,FALSE POSITIVE
0.0,0.0,215.0,0.0,1.0,0.0,-0.0251,10.15,-48.4,1.0,145.0,-159.0,-0.9,96.39,-0.000219,FALSE POSITIVE
0.998,0.0,237.1,0.0,0.0,0.0,-0.0286,10.83,-102.0,1.0,76.0,-76.0,-0.7,0.49,-0.000737,CANDIDATE
0.0,0.0,78.8,1.0,1.0,1.0,-0.0712,22.9,-13.5,1.0,166.0,-183.0,-2.04,1472.38,-0.00126,FALSE POSITIVE
0.0,0.0,92.8,1.0,1.0,1.0,-0.125,4.54,-18.0,1.0,178.0,-214.0,-0.59,168.01,-0.00179,FALSE POSITIVE
0.0,0.0,138.4,1.0,1.0,0.0,-0.0636,5.33,-17.7,1.0,192.0,-235.0,-0.7,604.27,-0.000864,FALSE POSITIVE
1.0,0.0,59.7,0.0,0.0,0.0,-0.0764,4.3,-34.9,1.0,164.0,-226.0,-0.43,63.79,-0.00159,CONFIRMED
0.0,0.0,46.0,1.0,0.0,1.0,-0.102,2.33,-17.3,1.0,158.0,-158.0,-0.17,899.03,-0.00143,FALSE POSITIVE
0.936,0.0,142.8,0.0,0.0,0.0,-0.0404,6.31,-36.6,1.0,75.0,-83.0,-0.36,5.44,-0.000939,CONFIRMED
1.0,0.0,97.2,0.0,0.0,0.0,-0.131,7.58,-62.7,1.0,166.0,-200.0,-0.71,31.4,-0.000837,CANDIDATE
0.985,0.0,300.7,0.0,0.0,0.0,-0.0108,11.65,-17.4,1.0,77.0,-83.0,-2.12,33.3,-0.000276,CONFIRMED
1.0,0.0,35.3,0.0,0.0,0.0,-0.0505,1.57,-24.4,1.0,84.0,-84.0,-0.08,199.28,-0.00158,CONFIRMED
0.975,0.0,31.9,0.0,0.0,0.0,-0.0837,1.99,-40.2,2.0,84.0,-84.0,-0.1,18.66,-0.00296,CONFIRMED
0.987,0.0,14.6,0.0,0.0,0.0,-0.156,1.22,-33.7,3.0,84.0,-84.0,-0.06,47.3,-0.00548,CONFIRMED
0.999,0.0,44.4,0.0,0.0,0.0,-0.268,5.04,-68.8,1.0,162.0,-162.0,-0.52,7.29,-0.00368,CONFIRMED
