st_mass,st_logg,pl_radjerr2,pl_radjerr1,pl_radeerr1,pl_radeerr2,st_teff,pl_orbpererr1,pl_orbpererr2,pl_radj,pl_rade,st_rad,sy_dist,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_orbper,sy_vmagerr1,sy_vmagerr2,sy_vmag,sy_kmagerr2,sy_kmagerr1,sy_kmag,sy_pnum,sy_snum,pl_controv_flag,default_flag,disposition
,,-0.037,0.033,0.37,-0.42,,4e-05,-4.2e-05,0.595,6.67,0.823,289.827,12.8153,0.000455,-0.000455,7.919454,0.092,-0.092,13.024,-0.026,0.026,11.161,3,1,0,0,CONFIRMED
,,-0.047,0.016,0.18,-0.53,,0.0015,-0.0014,0.166,1.86,0.9538,348.572,12.4701,0.00025,-0.00025,10.6741,0.057,-0.057,12.579,-0.02,0.02,11.096,0,1,0,1,CANDIDATE
,,-0.65,0.42,4.7,-7.3,,0.00013,-0.00013,1.35,15.1,0.438,1338.23,16.8969,0.001124,-0.001124,8.63795,0.0464,-0.0464,17.4584,-0.073,0.073,14.084,0,1,0,1,CANDIDATE
0.58,4.7,-0.0089214,0.02676421,0.3,-0.1,3810.0,0.001,-0.001,0.16058524,1.8,0.54,72.9105,12.6212,0.00187,-0.00187,20.523,0.022,-0.022,13.372,-0.023,0.023,9.56,2,1,0,1,CONFIRMED
0.856,,-0.01695066,0.02051923,0.23,-0.19,,0.0011,-0.001,0.29172986,3.27,0.845,157.682,12.0036,0.000259,-0.000259,31.7142,0.092,-0.092,12.304,-0.019,0.019,9.821,4,2,0,0,CONFIRMED
,,-0.026,0.023,0.26,-0.29,,0.00028,-0.00028,0.128,1.44,0.962,402.904,12.9053,0.000284,-0.000284,2.52894,0.126,-0.126,12.98,-0.03,0.03,11.421,0,1,0,1,CANDIDATE
0.860208,4.71,-0.00940339,0.01279962,0.143471,-0.10540256,5233.0,0.000188,-0.00018,0.1217235,1.3643987,0.791736,184.131,12.2315,0.000359,-0.000359,2.849883,0.08,-0.08,12.428,-0.021,0.021,10.375,1,1,0,1,CONFIRMED
,,-0.08,0.041,0.46,-0.9,,0.0024,-0.0025,0.221,2.48,1.29,620.59,13.0054,0.000462,-0.000462,15.9489,0.023,-0.023,13.347,-0.026,0.026,11.696,0,1,0,1,CANDIDATE
,,,,,,5427.0,,,0.93674726,10.5,0.86,264.78,11.7889,0.000253,-0.000253,4.1591739,0.046,-0.046,11.936,-0.026,0.026,10.192,4,1,0,0,CONFIRMED
0.500534,4.73521,,,,,3578.0,,,,,0.502513,189.289,15.3955,0.000606,-0.000606,1.9741,0.206,-0.206,15.989,-0.021,0.021,12.014,1,1,0,0,CONFIRMED
,,-0.043,0.035,0.39,-0.48,,0.00036,-0.00037,0.175,1.96,0.291,115.222,16.341,0.000962,-0.000962,6.80111,0.2,-0.2,17.84,-0.027,0.027,12.522,0,1,0,1,CANDIDATE
,4.696,,,,,4020.0,,,0.15,1.7,0.573,108.027,13.1491,0.000254,-0.000254,2.126953,0.069,-0.069,13.567,-0.024,0.024,10.29,0,1,0,1,CANDIDATE
,3.28,-6.0,6.0,67.0,-67.0,4936.0,0.00034,-0.00034,18.3,205.0,3.9,402.788,13.515,0.000328,-0.000328,29.12555,0.103,-0.103,13.914,-0.019,0.019,11.077,0,1,0,1,FALSE POSITIVE
1.039,4.273,-0.022,0.023,0.257807,-0.246598,5888.0,1.7e-05,-1.7e-05,1.058,11.859122,1.233,130.72,9.72626,0.000205,-0.000205,11.168459,0.005,-0.005,9.822,-0.017,0.017,8.434,1,1,0,0,CONFIRMED
0.763,4.682,-0.11285594,0.14845239,1.664,-1.265,4566.0,0.000244,-0.000238,0.49790433,5.581,0.656,1139.59,17.2321,0.001672,-0.001672,3.917682,0.0472,-0.0472,17.5547,-0.124,0.124,14.837,0,1,0,1,CANDIDATE
1.1,4.4,-0.03390133,0.03390133,0.38,-0.38,5950.0,3.3e-05,-3.3e-05,1.1526452,12.92,1.1,856.436,14.233,0.000411,-0.000411,4.175186,0.149,-0.149,14.364,-0.026,0.026,12.809,1,1,0,1,CONFIRMED
0.949,4.493,-0.04193059,0.04193059,0.47,-0.47,5390.0,0.00058,-0.00058,0.40235525,4.51,0.913,289.827,12.8153,0.000455,-0.000455,11.90727,0.092,-0.092,13.024,-0.026,0.026,11.161,3,1,0,0,CONFIRMED
,,-0.011,0.013,0.15,-0.12,,0.00029,-0.00028,0.067,0.75,0.299,80.63539,13.3119,0.000931,-0.000931,4.96792,0.06,-0.06,14.094,-0.023,0.023,9.624,0,1,0,1,CANDIDATE
,,-0.02,0.03,0.3,-0.2,,0.000108,-0.00011,0.14,1.6,1.1,361.175,12.3532,0.00022,-0.00022,1.115485,0.057,-0.057,12.605,-0.023,0.023,10.907,0,1,0,0,CANDIDATE
,,-0.03,0.012,0.14,-0.3,,0.0015,-0.0014,0.148,1.66,1.321,325.4,11.911,0.000221,-0.000221,6.6674,0.034,-0.034,12.09,-0.021,0.021,10.424,3,1,0,0,CONFIRMED
0.85,4.30977,,,,,5076.71,,,,,1.06871,655.349,14.3613,0.013867,-0.013867,0.544418,0.137,-0.137,14.583,-0.023,0.023,12.688,0,1,0,1,FALSE POSITIVE
1.235,4.154,-0.03140339,0.05700786,0.639,-0.352,6283.0,0.00047,-0.000607,0.43590047,4.886,1.544,470.651,13.1001,0.000358,-0.000358,6.116238,0.137,-0.137,13.329,-0.019,0.019,11.459,0,1,0,1,CANDIDATE
,,-0.019,0.012,0.14,-0.21,,9.1e-05,-8.9e-05,0.12,1.3,0.735,280.518,13.4701,0.00062,-0.00062,1.543452,0.092,-0.092,13.847,-0.021,0.021,11.368,2,1,0,0,CONFIRMED
0.99,4.4869,-0.015,0.019,0.21,-0.17,5613.0,0.00492,-0.00484,0.247,2.77,0.940594,331.083,12.6125,0.000169,-0.000169,19.57833,0.057,-0.057,12.845,-0.019,0.019,11.106,0,1,0,1,CANDIDATE
0.601,4.734,-0.02355254,0.02355254,0.264,-0.264,3896.0,9e-06,-1e-05,0.19091834,2.14,0.561,44.0727,11.4785,0.000959,-0.000959,10.054626,0.009,-0.009,12.168,-0.023,0.023,8.561,3,1,0,0,CONFIRMED
,,-0.037,0.014,0.16,-0.42,,0.00011,-0.00011,0.113,1.27,0.256,110.561,14.5451,0.000565,-0.000565,4.61244,0.079,-0.079,15.523,-0.016,0.016,11.24,1,1,0,0,CONFIRMED
1.1,4.1,-0.03122491,0.03122491,0.35,-0.35,5599.0,1.9e-05,-1.8e-05,1.23561424,13.85,1.56,638.7,13.0983,0.000548,-0.000548,1.915291,0.126,-0.126,13.256,-0.022,0.022,11.479,1,1,0,1,CONFIRMED
0.85,4.61492,,,,,5079.0,,,,,0.752111,283.29,13.3118,0.00025,-0.00025,15.381,0.092,-0.092,13.672,-0.023,0.023,11.366,1,1,0,0,CANDIDATE
0.71,4.64429,,,,,4493.0,,,,,0.664535,221.111,13.6878,0.000173,-0.000173,1.64117466,0.114,-0.114,13.974,-0.02,0.02,11.261,0,1,0,0,CANDIDATE
2.11,4.32425,,,,,8498.37,,,,,1.65596,1405.01,12.8036,0.001894,-0.001894,0.747734,0.064,-0.064,12.716,-0.024,0.024,12.305,0,1,0,1,FALSE POSITIVE
1.06,4.26659,-0.058,0.058,0.65,-0.65,5847.0,9e-05,-9e-05,2.359,26.44,1.25428,601.265,13.0873,0.000521,-0.000521,17.77297,0.08,-0.08,13.327,-0.019,0.019,11.65,0,1,0,1,CANDIDATE
,,,,,,4811.0,,,0.67356588,7.55,0.73,290.883,12.2983,0.003337,-0.003337,1.5778643,0.126,-0.126,12.605,-0.023,0.023,10.401,0,1,0,0,CANDIDATE
0.0898,5.2396,,,,,2566.0,5.8e-06,-5.8e-06,,,0.1192,,15.6451,0.001448,-0.001448,1.5108261,0.2,-0.2,17.02,-0.023,0.023,10.296,7,1,0,0,CONFIRMED
0.686,4.581,,,,,4285.0,4.8e-05,-4.8e-05,,,0.703,77.5586,11.3527,0.000859,-0.000859,14.6982,0.046,-0.046,11.625,-0.023,0.023,8.897,4,2,0,0,CONFIRMED
1.16,4.16573,,,,,6121.0,,,,,1.47366,568.754,13.1961,0.000223,-0.000223,0.87052967,0.103,-0.103,13.573,-0.018,0.018,10.907,0,1,0,1,FALSE POSITIVE
,,-0.3,0.11,1.2,-3.0,,0.0011,-0.0011,2.52,28.2,2.763,928.672,13.1347,0.006277,-0.006277,24.482,0.114,-0.114,13.478,-0.023,0.023,10.693,0,1,0,1,CANDIDATE
,,-0.032,0.021,0.23,-0.36,,0.00026,-0.00025,0.382,4.28,0.801,110.567,10.9955,0.001421,-0.001421,17.04354,0.015,-0.015,10.971,-0.021,0.021,9.228,3,1,0,0,CONFIRMED
0.89,4.53759,,,,,5225.91,,,,,0.84127,514.449,14.1754,0.00026,-0.00026,3.47701312,0.08,-0.08,14.334,-0.025,0.025,12.351,0,1,0,0,CANDIDATE
,,-0.58,0.13,1.5,-6.5,,7.2e-05,-7.3e-05,0.4,4.0,0.286,245.861,17.7786,0.000944,-0.000944,2.386772,,,,-0.057,0.057,13.884,0,1,0,1,CANDIDATE
0.826112,4.71,-0.01107018,0.02291112,0.25681072,-0.12408569,4937.0,0.000316,-0.000303,0.22001134,2.46610713,0.762201,208.529,12.8062,0.00062,-0.00062,6.673117,0.503,-0.503,13.078,-0.024,0.024,10.627,1,1,0,1,CONFIRMED
0.717,4.60155,,,,,4550.0,,,,,0.701485,107.518,11.9053,0.000403,-0.000403,3.225,0.114,-0.114,12.358,-0.019,0.019,9.625,2,1,0,0,CONFIRMED
0.607401,4.63089,-0.027,0.034,0.38,-0.3,3938.0,9e-05,-9e-05,0.198,2.22,0.624202,239.729,14.7869,0.000386,-0.000386,1.56493,0.126,-0.126,15.226,-0.018,0.018,11.83,0,1,0,0,CANDIDATE
,,,,,,4564.0,,,,,9.3189,1740.92,12.8221,0.00023,-0.00023,0.7041655,0.069,-0.069,13.146,-0.018,0.018,10.065,0,1,0,1,CANDIDATE
0.292,5.0,-0.01605852,0.01605852,0.18,-0.18,3622.0,7.1e-05,-7.1e-05,0.09813543,1.1,0.284,62.5785,14.3219,0.000343,-0.000343,1.419549,0.071,-0.071,15.622,-0.021,0.021,10.571,1,1,0,1,CONFIRMED
,,,,,,,,,,,,375.092,14.3986,0.0006,-0.0006,12.9348816,0.114,-0.114,14.683,-0.029,0.029,12.175,0,1,0,0,CANDIDATE
0.512437,4.72452,,,,,3689.0,,,,,0.514745,101.632,13.8012,0.000243,-0.000243,1.292,0.149,-0.149,14.639,-0.025,0.025,10.589,2,1,0,0,CONFIRMED
,4.117,-0.1,0.1,1.1,-1.1,7143.0,0.00065,-0.00065,0.95,10.6,1.83,1490.49,14.269,0.000486,-0.000486,3.47451,0.172,-0.172,14.418,-0.024,0.024,12.826,0,1,0,1,CANDIDATE
,,-0.01,0.012,0.14,-0.11,,0.00019,-0.00017,0.089,1.0,,,,,,1.91828,0.206,-0.206,15.642,-0.024,0.024,11.058,0,1,0,1,CANDIDATE
0.419009,4.80422,,,,,3260.0,,,,,0.424653,308.234,17.518,0.001355,-0.001355,14.343042,,,,-0.034,0.034,13.577,0,1,0,1,FALSE POSITIVE
0.61,,-0.0089214,0.0178428,0.2,-0.1,3880.0,0.001665,-0.001729,0.19627085,2.2,0.59,186.197,14.5263,0.000323,-0.000323,21.169619,0.16,-0.16,15.133,-0.018,0.018,11.429,1,1,0,0,CONFIRMED
,,-0.09,0.33,3.7,-1.0,,1.2e-05,-1.2e-05,3.15,35.3,1.793,2257.74,14.4233,0.001083,-0.001083,1.696374,0.115,-0.115,14.449,-0.035,0.035,13.635,0,1,0,1,CANDIDATE
,4.17,-0.10402787,0.10402787,1.1660464,-1.1660464,6315.7,2.2698e-05,-2.2698e-05,0.50592141,5.67086336,1.50876,371.823,11.3479,0.000605,-0.000605,5.113835036,0.028,-0.028,11.842,-0.023,0.023,10.234,1,1,0,0,CONFIRMED
,3.56,-3.71,11.63,130.3543581,-41.62519679,6211.0,0.00675,-0.00651,6.2,69.44309317,3.465887,591.17,11.8176,0.000236,-0.000236,18.415126,0.024,-0.024,11.618,-0.021,0.021,10.621,0,1,0,1,CANDIDATE
0.43,4.85,-0.01070568,0.01070568,0.12,-0.12,3560.0,0.000301,-0.000303,0.27031849,3.03,0.41,140.385,15.4618,0.00053,-0.00053,6.413766,0.183,-0.183,16.692,-0.018,0.018,11.975,1,1,0,0,CONFIRMED
,,-0.04,0.05,0.6,-0.4,,0.000354,-0.000344,0.27,3.0,0.7,107.518,11.9053,0.000403,-0.000403,7.374689,0.114,-0.114,12.358,-0.019,0.019,9.625,2,1,0,0,CONFIRMED
0.693,4.69978,,,,,4426.2,,,,,0.615898,228.662,14.0195,0.000259,-0.000259,1.567,0.137,-0.137,14.303,-0.024,0.024,11.506,0,1,0,0,CANDIDATE
0.659,4.7,,,,,4255.0,1e-06,-1e-06,,,0.651,29.661,9.83773,0.000411,-0.000411,1.2089749,0.03,-0.03,10.37,-0.024,0.024,7.193,3,1,0,0,CONFIRMED
,4.6,-0.01784284,0.01784284,0.2,-0.2,5500.0,3.2e-05,-3.2e-05,0.07672419,0.86,0.89,176.51,11.5845,0.00039,-0.00039,0.57023,0.043,-0.043,11.535,-0.019,0.019,9.915,1,1,0,1,CONFIRMED
,4.72407,-0.03909042,0.03909042,0.43816376,-0.43816376,3683.0,,,0.31677185,3.55068952,0.515263,99.0504,13.7519,0.000368,-0.000368,,0.053,-0.053,14.528,-0.018,0.018,10.53,1,1,0,0,CONFIRMED
0.297189,4.9064,-0.027,0.029,0.32,-0.3,3200.0,4e-05,-3e-05,0.126,1.41,0.317944,162.067,16.9002,0.001025,-0.001025,1.4835,,,,-0.027,0.027,12.987,0,1,0,1,FALSE POSITIVE
1.16,4.18,-0.01070568,0.01070568,0.12,-0.12,6209.0,0.000817,-0.000619,0.14006602,1.57,1.45,360.76,11.377,0.00147,-0.00147,4.144965,0.028,-0.028,11.784,-0.022,0.022,10.212,1,1,0,1,CONFIRMED
0.71,4.64,-0.01605852,0.02141137,0.24,-0.18,4629.0,0.00303,-0.00321,0.19537871,2.19,0.67,227.775,13.7427,0.000236,-0.000236,12.11839,0.137,-0.137,14.238,-0.021,0.021,11.296,2,1,0,1,CONFIRMED
,,-0.019,0.0098,0.11,-0.21,,1.5e-05,-1.6e-05,0.13,1.46,0.984,329.041,12.6702,0.000143,-0.000143,0.469287,0.08,-0.08,12.867,-0.02,0.02,11.021,3,1,0,0,CONFIRMED
,,,,,,5700.0,,,1.64153805,18.4,0.96,450.603,11.9423,0.001994,-0.001994,28.465633,0.046,-0.046,12.137,-0.021,0.021,10.465,0,1,0,0,CANDIDATE
0.87,4.719,-0.01712912,0.01864576,0.209,-0.192,4213.0,0.000571,-0.000707,0.20180247,2.262,0.675,200.727,13.6941,0.000383,-0.000383,6.293099,0.08,-0.08,14.014,-0.021,0.021,11.106,1,1,0,1,CONFIRMED
0.94,4.42,-0.01070568,0.01070568,0.12,-0.12,5713.0,0.001201,-0.001168,0.2792399,3.13,0.99,315.014,12.3238,0.000254,-0.000254,15.852975,0.046,-0.046,12.524,-0.023,0.023,10.876,2,1,0,1,CONFIRMED
0.89,4.6,-0.02944063,0.02944063,0.33,-0.33,5320.0,0.00013,-0.00013,0.39700241,4.45,0.85,249.645,12.4528,0.000306,-0.000306,6.77145,0.16,-0.16,12.689,-0.024,0.024,10.704,1,3,0,0,CONFIRMED
0.98,3.91446,-0.12,0.11,1.2,-1.35,5549.0,0.00027,-0.00028,1.678,18.81,1.80891,1233.28,14.1048,0.001152,-0.001152,5.69046,0.149,-0.149,14.403,-0.024,0.024,12.402,0,1,0,1,CANDIDATE
1.12,4.29,-0.04995985,0.04995985,0.56,-0.56,5743.0,0.0003,-0.0003,0.50673566,5.68,1.21,170.562,10.9072,0.0003,-0.0003,20.8851,0.019,-0.019,11.275,-0.021,0.021,9.18,2,1,0,0,CONFIRMED
,,-0.031,0.052,0.58,-0.35,,9.3e-05,-9.2e-05,0.9555,10.71,0.854,475.758,14.2751,0.000301,-0.000301,11.390955,0.217,-0.217,14.55,-0.029,0.029,12.304,1,1,0,0,CONFIRMED
,,,,,,4740.0,,,0.13382104,1.5,0.72,179.943,12.2573,0.00015,-0.00015,4.4436649,0.046,-0.046,12.573,-0.021,0.021,10.142,3,1,0,0,CONFIRMED
,,-0.072,0.041,0.46,-0.81,,0.00081,-0.0008,0.243,2.72,0.88,449.919,13.8669,0.000292,-0.000292,10.55369,0.137,-0.137,14.188,-0.021,0.021,11.989,0,1,0,1,CANDIDATE
0.952,4.628,-0.01588012,0.01712912,0.192,-0.178,5007.0,0.000357,-0.000466,0.23168922,2.597,0.783,286.727,14.1559,0.000191,-0.000191,4.803352,0.069,-0.069,15.131,-0.018,0.018,11.365,2,1,0,0,CONFIRMED
0.69,4.629,-0.01516638,0.01516638,0.17,-0.17,4800.0,0.00096,-0.00096,0.17485949,1.96,0.67,334.967,14.3234,0.000359,-0.000359,7.61856,0.137,-0.137,14.668,-0.023,0.023,12.087,3,1,0,0,CONFIRMED
1.62,4.14565,,,,,7226.47,,,,,1.78223,1129.3,12.828,0.001787,-0.001787,1.092917,0.092,-0.092,12.899,-0.023,0.023,12.171,0,1,0,1,FALSE POSITIVE
,,,,,,5484.0,,,0.24177001,2.71,0.87,187.222,11.5285,0.000501,-0.000501,23.446501,0.036,-0.036,11.372,-0.023,0.023,9.623,1,1,0,0,CONFIRMED
0.7,4.625,-0.0089214,0.0089214,0.1,-0.1,4455.0,7.8e-05,-7.6e-05,0.23195646,2.6,0.676,99.9293,12.0082,0.000186,-0.000186,19.562307,0.069,-0.069,12.456,-0.017,0.017,9.496,1,1,0,1,CONFIRMED
,,-0.07,0.08,0.9,-0.8,,0.000655,-0.000669,0.54,6.0,1.48,181.69,10.0512,0.000372,-0.000372,19.492132,0.008,-0.008,10.154,-0.02,0.02,8.837,1,1,0,0,CONFIRMED
0.090778,5.27596,-0.00276563,0.00285485,0.032,-0.031,,0.004,-0.003,0.06708895,0.752,0.114827,,15.6451,0.001448,-0.001448,18.767,0.2,-0.2,17.02,-0.023,0.023,10.296,7,1,0,0,CONFIRMED
,,-0.032,0.019,0.21,-0.36,,0.00066,-0.00058,0.234,2.62,1.056,233.514,11.7214,0.000389,-0.000389,13.68275,0.08,-0.08,11.873,-0.021,0.021,10.161,1,1,0,0,CONFIRMED
,,,,,,6205.0,,,2.81024177,31.5,1.29,1800.02,12.305,0.00025,-0.00025,21.140574,0.042,-0.042,12.325,-0.018,0.018,11.148,0,1,0,1,CANDIDATE
,,,,,,5686.0,,,0.26674993,2.99,0.95,517.534,12.7269,0.000262,-0.000262,25.457815,0.092,-0.092,12.98,-0.022,0.022,11.274,2,1,0,0,CONFIRMED
,,-0.086,0.019,0.21,-0.96,,0.00036,-0.00038,0.087,0.97,0.332,138.464,14.7071,0.000474,-0.000474,3.44795,0.116,-0.116,15.452,-0.02,0.02,11.455,0,1,0,1,CANDIDATE
0.84,4.61,-0.0044607,0.00802926,0.09,-0.05,5245.0,1e-05,-1e-05,0.15166384,1.7,0.75,152.509,11.8999,0.000602,-0.000602,0.36931,0.092,-0.092,12.129,-0.026,0.026,10.051,1,1,0,0,CONFIRMED
1.058,,-0.00892142,0.00892142,0.1,-0.1,,4e-07,-4e-07,1.14729433,12.86,1.156,264.78,11.7889,0.000253,-0.000253,4.159151,0.046,-0.046,11.936,-0.026,0.026,10.192,4,1,0,1,CONFIRMED
,4.676,,,,,3950.0,,,0.2,2.2,0.602,124.362,13.5343,0.000249,-0.000249,2.787663,0.114,-0.114,14.239,-0.018,0.018,10.489,0,1,0,1,CANDIDATE
1.895,4.014,-0.13872805,0.14479461,1.623,-1.555,6310.0,2.6e-05,-2.5e-05,2.2709469,25.455,2.243,726.871,12.6837,0.000191,-0.000191,6.770834,0.08,-0.08,12.99,-0.02,0.02,10.802,0,1,0,1,CANDIDATE
,4.35,-2.8,2.8,31.0,-31.0,6173.0,0.0013,-0.0013,7.0,79.0,1.15,1907.7,15.5383,0.000589,-0.000589,22.4844,0.103,-0.103,15.711,-0.039,0.039,13.556,0,1,0,1,CANDIDATE
,,-0.012,0.028,0.31,-0.14,,0.00014,-0.00014,0.156,1.75,0.4,101.632,13.8012,0.000243,-0.000243,5.44425,0.149,-0.149,14.639,-0.025,0.025,10.589,2,1,0,0,CONFIRMED
0.947,4.47,-0.13382104,0.13382104,1.5,-1.5,5406.0,0.00087,-0.00087,0.41038451,4.6,0.93,491.242,13.7078,0.000213,-0.000213,9.72739,0.137,-0.137,14.136,-0.019,0.019,11.197,1,1,0,0,CONFIRMED
,4.5,-0.00892142,0.00892142,0.1,-0.1,5859.0,0.00014,-0.00014,0.13382127,1.5,1.0,198.604,11.2736,0.000792,-0.000792,4.562546,0.057,-0.057,11.443,-0.024,0.024,9.835,2,1,0,1,CONFIRMED
0.59928,4.63951,,,,,3807.0,,,,,0.613895,72.0444,12.3708,0.000252,-0.000252,2.219,0.063,-0.063,13.105,-0.018,0.018,9.275,1,2,0,0,CONFIRMED
,,-0.21,0.15,1.7,-2.3,,0.00013,-0.00013,0.24,2.7,2.0,,13.8826,0.004352,-0.004352,0.8925,0.0479,-0.0479,14.1961,-0.018,0.018,11.168,0,1,0,1,CANDIDATE
0.532,4.747,-0.01873495,0.01873495,0.21,-0.21,3676.0,2.6e-05,-2.6e-05,0.18110447,2.03,0.513,101.632,13.8012,0.000243,-0.000243,1.291563,0.149,-0.149,14.639,-0.025,0.025,10.589,2,1,0,0,CONFIRMED
0.821,4.676,-0.01614777,0.01864576,0.209,-0.181,4660.0,0.001447,-0.001292,0.20947489,2.348,0.689,422.123,15.0004,0.000419,-0.000419,11.29231,0.137,-0.137,15.387,-0.032,0.032,12.53,0,1,0,1,CANDIDATE
0.93034,4.67,-0.01065909,0.01492749,0.16732223,-0.11947777,5617.0,0.003046,-0.003183,0.20627642,2.31215242,0.86302,316.819,12.5018,0.000181,-0.000181,30.944593,0.069,-0.069,12.66,-0.02,0.02,11.069,1,1,0,0,CONFIRMED
,,,,,,4418.0,,,0.20073156,2.25,0.68,,,,,28.564994,0.028,-0.028,13.645,-0.021,0.021,10.836,0,1,0,1,CANDIDATE
0.95,,-0.00802926,0.01070568,0.12,-0.09,,0.0037,-0.0029,0.09991971,1.12,,320.07,12.2038,0.000255,-0.000255,15.2841,0.044,-0.044,12.488,-0.021,0.021,10.857,2,1,0,0,CONFIRMED
,4.33,-0.02,0.04,0.39506423,-0.22694928,5966.0,0.001154,-0.001309,0.18,2.05114626,1.080518,319.814,11.9659,0.000268,-0.000268,8.133218,0.137,-0.137,12.269,-0.019,0.019,10.581,0,1,0,0,CANDIDATE
0.8,4.53,-0.0133821,0.01695066,0.19,-0.15,5172.0,0.00062,-0.00057,0.21768222,2.44,0.81,414.708,13.9725,0.000345,-0.000345,4.01457,0.126,-0.126,14.314,-0.024,0.024,12.016,1,1,0,0,CONFIRMED
1.18,4.223,-0.14274244,0.14274244,1.6,-1.6,6090.0,5e-06,-5e-06,1.39173878,15.6,1.39,294.001,11.3347,0.000431,-0.000431,2.4841905,0.057,-0.057,11.591,-0.025,0.025,10.062,1,2,0,0,CONFIRMED
0.769,4.703,-0.0023731,0.00269427,0.0302,-0.0266,4514.0,0.0001,-0.0001,0.03625664,0.4064,0.645,83.9705,11.4623,0.000419,-0.000419,2.0507,0.057,-0.057,11.929,-0.022,0.022,9.194,0,1,0,1,FALSE POSITIVE
0.93,4.63,-0.03925417,0.0553127,0.62,-0.44,5430.0,0.0015,-0.0015,0.43358016,4.86,0.86,289.827,12.8153,0.000455,-0.000455,11.90715,0.092,-0.092,13.024,-0.026,0.026,11.161,3,1,0,0,CONFIRMED
1.04,4.66219,,,,,5794.0,,,,,0.787867,348.015,13.1627,0.000327,-0.000327,2.76294135,0.126,-0.126,13.294,-0.024,0.024,11.53,0,1,0,1,CANDIDATE
,,-0.1,0.1,1.1,-1.1,,0.0011,-0.0011,0.99,11.1,,693.334,13.0146,0.000813,-0.000813,23.9726,0.069,-0.069,13.363,-0.023,0.023,11.484,0,1,0,0,FALSE POSITIVE
,,,,,,4331.0,,,0.2016237,2.26,0.67,370.696,15.9321,0.000599,-0.000599,0.60408352,1.133,-1.133,16.736,-0.04,0.04,12.967,0,1,0,1,CANDIDATE
,,-0.021,0.019,0.21,-0.23,,0.0013,-0.002,0.132,1.48,1.136,322.525,11.7026,0.000349,-0.000349,9.9487,0.018,-0.018,11.578,-0.021,0.021,10.512,0,1,0,1,CANDIDATE
0.601,4.734,-0.01962712,0.02051926,0.23,-0.22,3896.0,3.9e-05,-3.9e-05,0.15344839,1.72,0.561,44.0727,11.4785,0.000959,-0.000959,24.646582,0.009,-0.009,12.168,-0.023,0.023,8.561,3,1,0,0,CONFIRMED
0.62,4.719,-0.00446071,0.00624499,0.07,-0.05,4236.0,1.3e-05,-1e-05,0.10081202,1.13,0.58,29.661,9.83773,0.000411,-0.000411,3.648103,0.03,-0.03,10.37,-0.024,0.024,7.193,3,1,0,1,CONFIRMED
,,,,,,,,,,,,,,,,9.485826,,,,,,,0,1,0,1,FALSE POSITIVE
0.83,4.55,-0.01248998,0.01695069,0.19,-0.14,5171.0,0.000442,-0.000442,0.20251618,2.27,0.8,418.395,14.1864,0.000391,-0.000391,5.213965,0.114,-0.114,14.611,-0.023,0.023,12.186,2,1,0,1,CONFIRMED
,,-0.02,0.04,0.4,-0.2,,0.001233,-0.001226,0.27,3.0,0.95,315.014,12.3238,0.000254,-0.000254,15.852989,0.046,-0.046,12.524,-0.023,0.023,10.876,2,1,0,0,CONFIRMED
,,-0.028,0.015,0.17,-0.31,,0.00054,-0.00053,0.5,5.61,0.971,185.272,11.153,0.001923,-0.001923,57.10412,0.02,-0.02,11.192,-0.021,0.021,9.726,0,1,0,1,CANDIDATE
,,,,,,3483.0,,,0.08814346,0.988,0.38,271.855,13.8065,0.000307,-0.000307,2.4165066,0.16,-0.16,14.625,-0.023,0.023,10.487,0,1,0,0,CANDIDATE
,,,,,,,,,,,,520.768,20.2223,0.007157,-0.007157,0.872893,0.0477,-0.0477,20.246,,,,0,1,0,1,FALSE POSITIVE
,,-0.615,0.048,0.54,-6.89,,9e-06,-9.1e-06,2.74,30.71,2.642,798.465,12.4537,0.000225,-0.000225,3.7342439,0.057,-0.057,12.66,-0.02,0.02,10.876,0,1,0,1,CANDIDATE
,,-0.041,0.099,1.11,-0.46,,1.2e-05,-1.2e-05,1.135,12.72,0.982,709.999,14.7871,0.000534,-0.000534,3.588162,0.057,-0.057,15.041,-0.033,0.033,12.793,1,1,0,0,CONFIRMED
0.477,4.852,-0.02944063,0.02944063,0.33,-0.33,4006.0,0.00075,-0.00075,0.19181015,2.15,0.426,153.192,15.1887,0.000678,-0.000678,6.98541,0.2,-0.2,16.14,-0.026,0.026,11.732,1,1,0,1,CONFIRMED
,,-0.235,0.055,0.62,-2.63,,0.0008,-0.00094,0.296,3.32,0.668,451.769,15.9752,0.000969,-0.000969,5.29853,1.133,-1.133,16.59,-0.033,0.033,13.071,2,1,0,0,CONFIRMED
,,-0.26,0.22,2.5,-2.9,,0.00022,-0.00022,0.58,6.5,1.06,595.529,14.0878,0.00062,-0.00062,7.64514,0.16,-0.16,14.423,-0.026,0.026,12.222,0,1,0,1,CANDIDATE
1.17,3.682,0.0,0.0,0.0,0.0,4993.0,0.00071,-0.00071,0.63252743,7.09,2.59,307.47,10.5959,0.000521,-0.000521,4.60497,0.025,-0.025,10.831,-0.024,0.024,8.516,1,1,0,0,CONFIRMED
,,,,,,4859.0,,,0.30957266,3.47,0.74,829.248,11.5044,0.000606,-0.000606,50.285869,0.033,-0.033,11.668,-0.023,0.023,9.368,0,1,0,1,FALSE POSITIVE
